code	product_ean	store_name	location
DE	0520026017849	Bad Honnef	Europe/Berlin
UA	4118165852924	Artsyz	Europe/Kiev
ES	8445082586240	Las Gabias	Europe/Madrid
IN	9518605596756	Kashipur	Asia/Kolkata
RU	1959296741601	Ulan-Ude	Asia/Irkutsk
BE	2120160146962	Lille	Europe/Brussels
PA	1614336767811	Chilibre	America/Panama
IT	0568381822777	San Giuliano Milanese	Europe/Rome
SL	8106218873138	Freetown	Africa/Freetown
US	0726471682377	Watsonville	America/Los_Angeles
RU	2103331584114	Kachkanar	Asia/Yekaterinburg
PT	4227375861111	Paredes	Europe/Lisbon
FR	0123571723168	Rueil-Malmaison	Europe/Paris
BR	1191964810596	Guapimirim	America/Sao_Paulo
ES	8391826230057	Maspalomas	Atlantic/Canary
ES	1592541642607	Caravaca	Europe/Madrid
CN	9224309333053	Zhuangyuan	Asia/Shanghai
AR	0293099353755	Pontevedra	America/Argentina/Buenos_Aires
IN	3706650094587	Saharsa	Asia/Kolkata
TH	4771429687115	Kantharalak	Asia/Bangkok
DE	2257099133302	Gronau	Europe/Berlin
IN	6831970522612	Adra	Asia/Kolkata
ES	1799645949452	Ferrol	Europe/Madrid
SO	6359905602913	Kismayo	Africa/Mogadishu
FI	0383681480966	Espoo	Europe/Helsinki
DZ	8519739336851	Thenia	Africa/Algiers
BR	3239045313821	Barras	America/Fortaleza
CN	1379060448916	Heyuan	Asia/Shanghai
RU	4770748452312	Yashkino	Asia/Novokuznetsk
JP	3309034905228	Okegawa	Asia/Tokyo
ID	2780945897719	Kediri	Asia/Jakarta
UA	8931888262926	Voznesensk	Europe/Kiev
US	5005436390355	Beaumont	America/Los_Angeles
PA	5500639334262	Veracruz	America/Panama
DE	5089922853623	Stade	Europe/Berlin
US	1891892707547	Tyler	America/Chicago
JP	8773585736023	Inawashiro	Asia/Tokyo
DE	9910592444742	Finnentrop	Europe/Berlin
IT	5174228973806	San Giuliano Milanese	Europe/Rome
RU	7734688115048	Nikolayevsk-on-Amure	Asia/Vladivostok
IN	2438829880202	Sheoganj	Asia/Kolkata
RU	1650982214354	Buynaksk	Europe/Moscow
IN	8666930776402	Bachhraon	Asia/Kolkata
NG	1766975862546	Biu	Africa/Lagos
NL	2463939729493	Oldenzaal	Europe/Amsterdam
IT	8788068436383	Bisceglie	Europe/Rome
US	9521105711291	Bryn Mawr-Skyway	America/Los_Angeles
US	6484499538628	Kensington	America/New_York
BR	6586004524789	Itacoatiara	America/Manaus
US	9759147971070	Crystal Lake	America/Chicago
FR	0190384231531	Rueil-Malmaison	Europe/Paris
IN	6999798859638	Robertsonpet	Asia/Kolkata
IN	9344856401217	Srinagar	Asia/Kolkata
IN	8298244409914	Diamond Harbour	Asia/Kolkata
MX	0664022768104	Oaxaca	America/Mexico_City
NG	0066530749857	Yenagoa	Africa/Lagos
RU	3857215827420	Arzamas	Europe/Moscow
MX	8581757538937	San Lorenzo Acopilco	America/Mexico_City
IE	4928157861533	An Muileann gCearr	Europe/Dublin
US	8303967870511	Clermont	America/New_York
IN	6287850397823	Pilkhua	Asia/Kolkata
US	4709027070152	Rutland	America/New_York
RU	7429077737184	Krymsk	Europe/Moscow
ID	4718152826251	Kediri	Asia/Jakarta
BR	3700915353624	Valinhos	America/Sao_Paulo
CO	1257165933073	Buenaventura	America/Bogota
KR	3245640654320	Hongseong	Asia/Seoul
AU	7250370637044	Carnegie	Australia/Melbourne
BR	8359420728073	Caldas Novas	America/Sao_Paulo
US	5078051713625	Venice	America/New_York
RU	8631939942189	Solntsevo	Europe/Moscow
US	4925165090993	Longview	America/Chicago
IT	9234836585207	Gorgonzola	Europe/Rome
US	1549393358224	Nutley	America/New_York
JP	6769547012689	Iwade	Asia/Tokyo
IT	0699363476661	Perugia	Europe/Rome
SY	6695693387084	Tadmur	Asia/Damascus
FR	9265087531811	Elbeuf	Europe/Paris
IN	5033340082011	Hungund	Asia/Kolkata
US	2488847307618	Independence	America/Chicago
RU	4943256778889	Yeysk	Europe/Moscow
IN	2136991653210	Pilkhua	Asia/Kolkata
PH	2105883755271	Manaoag	Asia/Manila
GB	0102220548451	Rhosllanerchrugog	Europe/London
RU	7452486436591	Kovylkino	Europe/Moscow
IT	2295232545568	Falconara Marittima	Europe/Rome
US	8270521639085	Tyler	America/Chicago
PK	4724387421512	Jhol	Asia/Karachi
DE	7771470298190	Neuburg an der Donau	Europe/Berlin
CU	5033605748768	Corralillo	America/Havana
GB	8737280710962	Cowes	Europe/London
BR	9289081771752	Canavieiras	America/Bahia
IN	9494029422256	Hungund	Asia/Kolkata
CN	2669485064051	Xiangtan	Asia/Shanghai
TN	9086008913703	Beni Khiar	Africa/Tunis
ID	7460435474235	Muncar	Asia/Jakarta
DE	0443212598536	Halstenbek	Europe/Berlin
MD	8370472828955	Soroca	Europe/Chisinau
NG	5309088857274	Olupona	Africa/Lagos
IT	3814650481310	Novara	Europe/Rome
PK	9898172424240	Naushahra Virkan	Asia/Karachi
LK	3181637780217	Hendala	Asia/Colombo
ID	3521348914967	Wangon	Asia/Jakarta
KE	3955843958285	Busia	Africa/Nairobi
IT	7625530219246	Perugia	Europe/Rome
MX	9739489329951	Salvatierra	America/Mexico_City
US	8016433427583	Westchester	America/Chicago
US	4679508425026	Greenfield	America/Indiana/Indianapolis
PH	8404801494112	Jagna	Asia/Manila
US	0558401248595	Bothell West	America/Los_Angeles
US	7894894543384	Gates-North Gates	America/New_York
US	5672785585758	Keene	America/New_York
GB	1501971990868	Gainsborough	Europe/London
GB	6631732119575	Hartley	Europe/London
US	6731314318126	San Juan	America/Chicago
GB	8582820321036	Blackpool	Europe/London
DE	3183766137023	Bretten	Europe/Berlin
CO	1761516907410	Andes	America/Bogota
RU	1366631787314	Shushary	Europe/Moscow
ZA	2146189938234	Standerton	Africa/Johannesburg
DE	5234824315087	Schleswig	Europe/Berlin
TR	8880754286743	Yakuplu	Europe/Istanbul
BR	2171807531894	Artur Nogueira	America/Sao_Paulo
BR	8058763493494	Sarandi	America/Sao_Paulo
RU	8484398707888	Naro-Fominsk	Europe/Moscow
RU	9291977503699	Novosilikatnyy	Asia/Barnaul
JM	3848643655617	New Kingston	America/Jamaica
DE	0646621725016	Radevormwald	Europe/Berlin
NL	8360037083301	Culemborg	Europe/Amsterdam
US	4372492316829	Belle Glade	America/New_York
US	1218517905889	Fitchburg	America/New_York
RU	7531793252060	Gudermes	Europe/Moscow
US	3662619319705	Leland	America/New_York
US	8282793282777	Muskogee	America/Chicago
BR	5611025137142	Porto Velho	America/Porto_Velho
DE	8459927697916	Weimar	Europe/Berlin
CN	8638432805591	Changshu City	Asia/Shanghai
GB	7817097402388	Hartley	Europe/London
MX	1717724488593	Guanajuato	America/Mexico_City
FR	4965334057068	Rueil-Malmaison	Europe/Paris
US	8934175273490	Redding	America/Los_Angeles
RU	5490726554034	Nizhniy Lomov	Europe/Moscow
NG	9326101046558	Lagos	Africa/Lagos
RU	7129932492950	Petrozavodsk	Europe/Moscow
ID	6855679629229	Sukabumi	Asia/Jakarta
JP	8833763948904	Annaka	Asia/Tokyo
ID	2868504049073	Pameungpeuk	Asia/Jakarta
TN	9839982871954	Msaken	Africa/Tunis
ES	0420156427115	Las Gabias	Europe/Madrid
US	2604986122428	Odessa	America/Chicago
IT	7181468492835	Villabate	Europe/Rome
US	5978013843981	Encinitas	America/Los_Angeles
BO	6778906352977	Tupiza	America/La_Paz
PE	0288841519312	Yunguyo	America/Lima
CH	4665328542159	Adliswil	Europe/Zurich
IN	4375522842756	Gajendragarh	Asia/Kolkata
JP	1830764891052	Hita	Asia/Tokyo
FR	5985102447739	Talence	Europe/Paris
US	1470565697745	Bourbonnais	America/Chicago
JP	3828087460428	Inawashiro	Asia/Tokyo
RU	1642641616975	Otradnyy	Europe/Samara
US	6462670680113	Lakewood	America/New_York
IN	0927922051043	Moga	Asia/Kolkata
AR	6608593995792	Ushuaia	America/Argentina/Ushuaia
AU	9974855086124	Willetton	Australia/Perth
KR	4197670404064	Sinhyeon	Asia/Seoul
MZ	3320902907878	Maxixe	Africa/Maputo
ME	3354810102186	Budva	Europe/Podgorica
PT	2526646708295	Paredes	Europe/Lisbon
GB	1169248722682	Lancing	Europe/London
PT	6280825733879	Custoias	Europe/Lisbon
NL	0152044195782	Zeist	Europe/Amsterdam
GB	5111970914046	Blackpool	Europe/London
DE	1223815709268	Bad Segeberg	Europe/Berlin
ID	2433207926572	Balikpapan	Asia/Makassar
IN	5953446288950	Sirsi	Asia/Kolkata
US	1740273568898	North Tustin	America/Los_Angeles
RU	7857330662544	Volokolamsk	Europe/Moscow
IT	7055598142116	Catania	Europe/Rome
DE	0428111423844	Hechingen	Europe/Berlin
PH	0598931357824	San Jose	Asia/Manila
GB	7033428030468	Thetford	Europe/London
NL	0912637814793	Schiebroek	Europe/Amsterdam
SV	0433350756080	Sonzacate	America/El_Salvador
UA	5176473503340	Shepetivka	Europe/Kiev
PE	3521696434216	Yunguyo	America/Lima
IN	7179696280782	Tiruppuvanam	Asia/Kolkata
ZA	6869820651205	Standerton	Africa/Johannesburg
RU	3588240520931	Privolzhskiy	Europe/Saratov
DZ	4536500686766	Messaad	Africa/Algiers
US	7830092354407	Coralville	America/Chicago
US	2099540416264	Sunnyside	America/Los_Angeles
US	6570417955254	Sunnyside	America/Los_Angeles
TH	4701660271958	Kantharalak	Asia/Bangkok
IR	0332780929302	Isfahan	Asia/Tehran
US	8719930664085	Fort Washington	America/New_York
TZ	5368910338213	Mvomero	Africa/Dar_es_Salaam
PA	9890931985344	Chilibre	America/Panama
US	5312122151221	Bothell	America/Los_Angeles
US	9152126145392	Troutdale	America/Los_Angeles
SY	5903659224788	Tadmur	Asia/Damascus
CN	8283751607243	Zaozhuang	Asia/Shanghai
TZ	4666659959180	Nyangao	Africa/Dar_es_Salaam
MY	6572379382857	Kulai	Asia/Kuala_Lumpur
EC	0558398222455	Cuenca	America/Guayaquil
NL	8380159367967	Hardenberg	Europe/Amsterdam
BR	2994717902840	Marau	America/Sao_Paulo
IN	9332572063390	Kundla	Asia/Kolkata
US	1922742126680	Keizer	America/Los_Angeles
FR	7491461350644	Gonesse	Europe/Paris
CN	2444350175014	Beidao	Asia/Shanghai
IN	4322915721082	Bhayandar	Asia/Kolkata
NG	5559053102735	Lagos	Africa/Lagos
NL	0579499993761	Oldenzaal	Europe/Amsterdam
VE	5922850676967	Ciudad Guayana	America/Caracas
CL	6259761790369	Chiguayante	America/Santiago
TW	6338084085502	Magong	Asia/Taipei
RU	1315481058525	Tyoply Stan	Europe/Moscow
AR	5631679128464	Ushuaia	America/Argentina/Ushuaia
UG	4036677364622	Arua	Africa/Kampala
BR	6122967154320	Artur Nogueira	America/Sao_Paulo
RU	0905780594070	Kashira	Europe/Moscow
DE	1637507167616	Bad Segeberg	Europe/Berlin
CN	6827566808864	Zhoucun	Asia/Shanghai
NG	6936379175879	Biu	Africa/Lagos
UA	8752781281858	Artsyz	Europe/Kiev
CN	3889055952222	Boli	Asia/Shanghai
UA	9542626910635	Kherson	Europe/Kiev
FR	1017223035541	Colomiers	Europe/Paris
AZ	3546675115160	Qazax	Asia/Baku
LK	0665133100326	Hendala	Asia/Colombo
RU	0239005194104	Roslavl’	Europe/Moscow
PH	3297957988315	Sorsogon	Asia/Manila
IN	4775403375104	Pune	Asia/Kolkata
FR	5674853696380	Niort	Europe/Paris
BR	4558126095425	Palmeira	America/Sao_Paulo
KR	6199702770725	T’aebaek	Asia/Seoul
CA	4031355341766	Markham	America/Toronto
BE	3469019327831	Denderleeuw	Europe/Brussels
RS	1878977391969	Negotin	Europe/Belgrade
IT	9967602734744	Montecchio Maggiore-Alte Ceccato	Europe/Rome
BJ	2828692364815	Tchaourou	Africa/Porto-Novo
BJ	4128508007553	Tchaourou	Africa/Porto-Novo
FR	1516530540675	Bron	Europe/Paris
NL	9654589354729	Tongelre	Europe/Amsterdam
GB	5619128884543	Selby	Europe/London
BR	2672413471999	Guapimirim	America/Sao_Paulo
KR	8266265137246	Goyang-si	Asia/Seoul
RU	7959375850228	Danilov	Europe/Moscow
TR	8305735892145	Patnos	Europe/Istanbul
US	3075473313695	Troutdale	America/Los_Angeles
PH	0618379822088	Dipolog	Asia/Manila
PH	8340817925922	Recodo	Asia/Manila
IN	0115128962786	Sojat	Asia/Kolkata
RU	1043097441171	Dyat’kovo	Europe/Moscow
GB	0283067526892	Cowes	Europe/London
PK	4445315873141	Jhol	Asia/Karachi
SY	9031727267781	Binnish	Asia/Damascus
IN	6673961807540	Uran	Asia/Kolkata
RU	2214051386145	Kashira	Europe/Moscow
PH	0363664632179	Cebu City	Asia/Manila
MX	8359502240004	Contla	America/Mexico_City
IN	4976976462240	Chharra	Asia/Kolkata
US	0864321665139	Lutz	America/New_York
IN	1174168155830	Periyakulam	Asia/Kolkata
RU	1725568643269	Tver	Europe/Moscow
TZ	9601768223406	Chanika	Africa/Dar_es_Salaam
US	9172733456346	San Juan	America/Chicago
JP	4173349933356	Inawashiro	Asia/Tokyo
US	7159472497382	Martinsburg	America/New_York
CN	8476732911853	Zaozhuang	Asia/Shanghai
MM	3168980780972	Kyaikto	Asia/Yangon
IN	6360426152023	Pune	Asia/Kolkata
ME	9046120021137	Budva	Europe/Podgorica
SL	6940529149924	Freetown	Africa/Freetown
TR	8389041261154	Mardin	Europe/Istanbul
FR	1292841856659	Bobigny	Europe/Paris
GB	7370331086497	Barnet	Europe/London
RU	1804143803226	Likhobory	Europe/Moscow
RU	0018788116141	Likhobory	Europe/Moscow
US	6731063950523	Greenpoint	America/New_York
ZA	6957563340279	Standerton	Africa/Johannesburg
NO	3304221840733	Harstad	Europe/Oslo
IN	8151828961447	Patti	Asia/Kolkata
CN	9313025772151	Ulanhot	Asia/Shanghai
IN	4743400607290	Osmanabad	Asia/Kolkata
BR	8501066011686	Esmeraldas	America/Sao_Paulo
CA	1343700339629	Charlottetown	America/Halifax
PH	0168286957101	Baliuag	Asia/Manila
PH	6195505348895	Antipolo	Asia/Manila
ET	2022370449119	Debre Tabor	Africa/Addis_Ababa
DE	4767780770023	Landshut	Europe/Berlin
SA	3221589961644	Al Jubayl	Asia/Riyadh
JP	2159674439192	Gero	Asia/Tokyo
US	1202963133071	Lutz	America/New_York
DE	0760907893913	Korschenbroich	Europe/Berlin
IT	9077493054040	Catania	Europe/Rome
CN	6630506124852	Foshan	Asia/Shanghai
IN	4936794690164	Chamba	Asia/Kolkata
PK	4197154772887	Alipur	Asia/Karachi
US	2604943211134	Visitacion Valley	America/Los_Angeles
PE	4566865926931	Minas de Marcona	America/Lima
DE	1414745402125	Wesseling	Europe/Berlin
IN	3800469805454	Rangia	Asia/Kolkata
US	2956600242358	Covington	America/New_York
IT	3020366594637	Malnate	Europe/Rome
ME	6747522959921	Budva	Europe/Podgorica
DZ	1148977409330	Ksar Chellala	Africa/Algiers
RU	4026762169553	Lesozavodsk	Asia/Vladivostok
DE	3058800841368	Gronau	Europe/Berlin
UA	0112700436178	Artsyz	Europe/Kiev
AU	5812305918400	Frankston South	Australia/Melbourne
BR	2777833517392	Carlos Barbosa	America/Sao_Paulo
IN	7303207243960	Pune	Asia/Kolkata
AR	2497625408096	Barracas	America/Argentina/Buenos_Aires
MX	7471129222353	Casa Blanca	America/Mexico_City
FR	4994204586650	Talence	Europe/Paris
GB	5829007247257	Lymington	Europe/London
IN	8488288788131	Puducherry	Asia/Kolkata
KR	9162386744662	Nonsan	Asia/Seoul
PR	7466509192722	Yauco	America/Puerto_Rico
US	5274861213472	Crystal Lake	America/Chicago
US	3366184767984	Gates-North Gates	America/New_York
AR	5063497316059	Ushuaia	America/Argentina/Ushuaia
US	1295810638690	Grand Forks	America/Chicago
NG	4296827439895	Kafanchan	Africa/Lagos
NL	7040919458717	Schiebroek	Europe/Amsterdam
CO	5957945114765	El Copey	America/Bogota
US	8799570883190	Toledo	America/New_York
DE	6393687340519	Schwalmtal	Europe/Berlin
IT	2966751801861	Somma Vesuviana	Europe/Rome
US	2191493639773	Middletown	America/New_York
ME	2003043746728	Budva	Europe/Podgorica
AR	0640383195070	Chacabuco	America/Argentina/Buenos_Aires
IT	3776336608469	Cordenons	Europe/Rome
PK	9075210853693	Daud Khel	Asia/Karachi
US	4891626284181	Independence	America/Chicago
BE	4726793438405	Mouscron	Europe/Brussels
RU	7806677842935	Lesosibirsk	Asia/Krasnoyarsk
UA	1472144247181	Hlukhiv	Europe/Kiev
RU	8871756656665	Tver	Europe/Moscow
MX	8434102912787	Contla	America/Mexico_City
FR	6395850924113	Sceaux	Europe/Paris
RU	0863840805071	Novopavlovsk	Europe/Moscow
US	6326982959858	Palm Desert	America/Los_Angeles
NI	7576347189485	Jinotepe	America/Managua
US	4042209320196	Brentwood Estates	America/Chicago
US	5600653592683	Martinsburg	America/New_York
BR	0225439864775	Altamira	America/Santarem
US	9308066963514	Nutley	America/New_York
NG	7099648878020	Ilesa	Africa/Lagos
FR	1739766888582	Fontenay-aux-Roses	Europe/Paris
IT	7349095030114	Villabate	Europe/Rome
US	9967099047501	Searcy	America/Chicago
IT	7144795155231	Ragusa	Europe/Rome
TN	2637624174633	El Alia	Africa/Tunis
IN	6156011342883	Talipparamba	Asia/Kolkata
US	4452675771918	Tupelo	America/Chicago
DE	6240163257185	Schwalmtal	Europe/Berlin
GB	3050601624294	Leyland	Europe/London
IT	6637261442528	Misterbianco	Europe/Rome
FR	7862226862908	Lons-le-Saunier	Europe/Paris
ID	6104809827692	Balikpapan	Asia/Makassar
ES	0286491646426	Caravaca	Europe/Madrid
SL	5274129872939	Freetown	Africa/Freetown
US	9572729639997	Westchester	America/Chicago
TH	8187568029116	Bang Ban	Asia/Bangkok
RW	4996593506011	Rwamagana	Africa/Kigali
RU	6419547584951	Severodvinsk	Europe/Moscow
TW	5331821888559	Magong	Asia/Taipei
NL	3487113701210	Barneveld	Europe/Amsterdam
RU	4357420698956	Nizhniy Lomov	Europe/Moscow
US	7087700491188	Lino Lakes	America/Chicago
US	9139221240467	Kent	America/Los_Angeles
US	6312762256170	Bryn Mawr-Skyway	America/Los_Angeles
GB	0528988281360	Gainsborough	Europe/London
BR	5648944529055	Barras	America/Fortaleza
CN	8580366712233	Changzhi	Asia/Shanghai
MA	6864542481512	Temara	Africa/Casablanca
DE	5509713820677	Wittenau	Europe/Berlin
BR	6436187747966	Imbituba	America/Sao_Paulo
PG	1067056010536	Mount Hagen	Pacific/Port_Moresby
JP	9492645508989	Yao	Asia/Tokyo
US	6879664397658	Fairview Heights	America/Chicago
RU	8990589348667	Tavda	Asia/Yekaterinburg
AR	2098167810837	Tandil	America/Argentina/Buenos_Aires
CO	4644860119708	Andes	America/Bogota
IN	4326996270064	Teghra	Asia/Kolkata
IN	2634771200161	Betamcherla	Asia/Kolkata
MX	4120175350192	Salvatierra	America/Mexico_City
DE	7676871868327	Verl	Europe/Berlin
NI	0489182854364	Somoto	America/Managua
RU	2521804022374	Likhobory	Europe/Moscow
RU	1124910438230	Naro-Fominsk	Europe/Moscow
CA	6077038788587	Beaconsfield	America/Toronto
TR	7333148507395	Patnos	Europe/Istanbul
AU	4599956537587	Willetton	Australia/Perth
ID	8756638217120	Besuki	Asia/Jakarta
PT	1069677242419	Albufeira	Europe/Lisbon
US	1157166885817	Longview	America/Chicago
NL	3720513439001	Culemborg	Europe/Amsterdam
BE	6742809934950	Mouscron	Europe/Brussels
TR	2289671423969	Mardin	Europe/Istanbul
FR	2267023453413	La Garenne-Colombes	Europe/Paris
AR	7573475967381	Aguilares	America/Argentina/Tucuman
PH	3285284704289	Masbate	Asia/Manila
UA	5530416795061	Hlukhiv	Europe/Kiev
ID	4542326496786	Wangon	Asia/Jakarta
PH	7865105787309	Sorsogon	Asia/Manila
US	0266119245521	Lower West Side	America/Chicago
AZ	9375514438900	Qazax	Asia/Baku
TH	7194872018768	Yasothon	Asia/Bangkok
BD	1439964445609	Manikchari	Asia/Dhaka
ID	9998828959659	Besuki	Asia/Jakarta
BR	8911724363260	Barras	America/Fortaleza
JP	1685391475850	Motomachi	Asia/Tokyo
AR	1789555691534	Chacabuco	America/Argentina/Buenos_Aires
PL	7033586438601	Zgorzelec	Europe/Warsaw
IT	3516345417740	Sassari	Europe/Rome
TH	6170991507520	Roi Et	Asia/Bangkok
JP	0783446998956	Nonoichi	Asia/Tokyo
CO	8256369991677	Andes	America/Bogota
BG	9991058324280	Smolyan	Europe/Sofia
CL	2565271658643	La Ligua	America/Santiago
FR	2273708916234	Cavaillon	Europe/Paris
PK	0315134062542	Sillanwali	Asia/Karachi
CD	6609711501673	Kamina	Africa/Lubumbashi
ML	8118077243472	Kati	Africa/Bamako
LR	7679963906396	New Yekepa	Africa/Monrovia
US	5527223980131	Utica	America/New_York
PL	9522295835910	Ustka	Europe/Warsaw
IN	7474390494900	Kundla	Asia/Kolkata
IE	9773586179576	Athlone	Europe/Dublin
FR	6466266033253	Vienne	Europe/Paris
IR	3885815230111	Darreh Shahr	Asia/Tehran
RU	8953303133819	Buynaksk	Europe/Moscow
GB	0030248930043	Exeter	Europe/London
BR	4785393489460	Soure	America/Belem
TH	9308464892287	Damnoen Saduak	Asia/Bangkok
KR	1520671944278	Nonsan	Asia/Seoul
PH	8331825618371	San Jose	Asia/Manila
CM	3822807375948	Tonga	Africa/Douala
BJ	7275501174038	Tchaourou	Africa/Porto-Novo
CR	4040925844170	San Rafael	America/Costa_Rica
RE	9294114337713	Saint-Denis	Indian/Reunion
FR	8031079995500	Saint-Omer	Europe/Paris
DE	6981578378132	Zeitz	Europe/Berlin
DE	6800464503611	Albstadt	Europe/Berlin
DE	4255476481822	Friedberg	Europe/Berlin
CA	0714328425161	Kelowna	America/Vancouver
IN	5777286631703	Barbil	Asia/Kolkata
PL	5968973090686	Zgorzelec	Europe/Warsaw
DE	5394547499867	Neuburg an der Donau	Europe/Berlin
US	7151616750131	Middle River	America/New_York
ID	1280956629480	Jambi City	Asia/Jakarta
BR	7498806942397	Cabo	America/Recife
AR	8303303033082	Tandil	America/Argentina/Buenos_Aires
DE	5117187515274	Trossingen	Europe/Berlin
TR	6210051095311	Yakuplu	Europe/Istanbul
BR	1954020770100	Carlos Barbosa	America/Sao_Paulo
DE	9552486792081	Wittenau	Europe/Berlin
RU	8390752945561	Petrozavodsk	Europe/Moscow
US	9366442579674	Greenville	America/Chicago
US	7845105282776	Saratoga Springs	America/Denver
RU	6800133493960	Beryozovsky	Asia/Yekaterinburg
US	6714181560126	Schererville	America/Chicago
CO	9135495342722	Puerto Colombia	America/Bogota
NG	0855925894742	Biu	Africa/Lagos
IN	9743565348057	Parola	Asia/Kolkata
CN	9250440783242	Laiwu	Asia/Shanghai
AF	8329706609136	Sar-e Pul	Asia/Kabul
NA	0597713852250	Okahandja	Africa/Windhoek
PE	4607395323668	Minas de Marcona	America/Lima
US	9844651676341	Kent	America/Los_Angeles
DE	0011701062396	Neuburg an der Donau	Europe/Berlin
NG	6030490528122	Nkpor	Africa/Lagos
BG	5716796099184	Montana	Europe/Sofia
KZ	3320458741421	Zaysan	Asia/Almaty
GB	9364468188184	Kingston upon Hull	Europe/London
US	7642140874825	Rosedale	America/New_York
TH	9496331064360	Bang Ban	Asia/Bangkok
JP	0056481433790	Nayoro	Asia/Tokyo
TL	1615686182842	Maliana	Asia/Dili
TH	7330556235537	Yasothon	Asia/Bangkok
IN	4004583593504	Sojat	Asia/Kolkata
HR	6220349270177	Split	Europe/Zagreb
US	5867134913133	Malden	America/New_York
IN	3996910039964	Kangayam	Asia/Kolkata
CN	2458290002934	Hushitai	Asia/Shanghai
US	8749812391037	Venice	America/New_York
US	1541744578275	Encinitas	America/Los_Angeles
US	0036396946455	South Lawndale	America/Chicago
EG	6529562750023	Alexandria	Africa/Cairo
TH	7645294402203	Kantharalak	Asia/Bangkok
GB	1389835618178	Mexborough	Europe/London
ID	2117639960679	Jambi City	Asia/Jakarta
RS	6150701152059	Sremska Mitrovica	Europe/Belgrade
PA	7810036297069	Veracruz	America/Panama
CO	8736364274208	Socorro	America/Bogota
CA	6206928244593	Charlottetown	America/Halifax
CL	7388247816695	La Ligua	America/Santiago
